     -1.0      1.0      3.0  11.0   -0.3219040814   -0.0000000000
      2.0     -2.0     -2.0  12.0    0.0051344078   -0.0000000000
      2.0      2.0     -2.0  12.0    0.0051344078    0.0000000000
     -2.0     -2.0     -2.0  12.0    0.0051344078   -0.0000000000
      2.0     -2.0      2.0  12.0    0.0051344078    0.0000000000
     -2.0      2.0     -2.0  12.0    0.0051344078   -0.0000000000
      2.0      2.0      2.0  12.0    0.0051344078    0.0000000000
     -2.0     -2.0      2.0  12.0    0.0051344078   -0.0000000000
     -2.0      2.0      2.0  12.0    0.0051344078    0.0000000000
      0.0      0.0     -4.0  16.0   -0.4130783990   -0.0000000000
      4.0      0.0      0.0  16.0   -0.4130783990   -0.0000000000
      0.0     -4.0      0.0  16.0   -0.4130783990   -0.0000000000
      0.0      4.0      0.0  16.0   -0.4130783990   -0.0000000000
     -4.0      0.0      0.0  16.0   -0.4130783990   -0.0000000000
      0.0      0.0      4.0  16.0   -0.4130783990   -0.0000000000
      3.0     -1.0     -3.0  19.0    0.2672260056    0.0000000000
      3.0      1.0     -3.0  19.0    0.2672260056    0.0000000000
      1.0     -3.0     -3.0  19.0   -0.2672260056   -0.0000000000
      3.0     -3.0     -1.0  19.0    0.2672260056    0.0000000000
      1.0      3.0     -3.0  19.0    0.2672260056    0.0000000000
      3.0      3.0     -1.0  19.0   -0.2672260056   -0.0000000000
     -1.0     -3.0     -3.0  19.0    0.2672260056    0.0000000000
      3.0     -3.0      1.0  19.0    0.2672260056    0.0000000000
     -1.0      3.0     -3.0  19.0    0.2672260056    0.0000000000
      3.0      3.0      1.0  19.0    0.2672260056    0.0000000000
     -3.0     -1.0     -3.0  19.0    0.2672260056    0.0000000000
     -3.0      1.0     -3.0  19.0   -0.2672260056   -0.0000000000
      3.0     -1.0      3.0  19.0   -0.2672260056   -0.0000000000
      3.0      1.0      3.0  19.0    0.2672260056    0.0000000000
     -3.0     -3.0     -1.0  19.0    0.2672260056    0.0000000000
      1.0     -3.0      3.0  19.0    0.2672260056    0.0000000000
     -3.0      3.0     -1.0  19.0    0.2672260056    0.0000000000
      1.0      3.0      3.0  19.0    0.2672260056    0.0000000000
     -3.0     -3.0      1.0  19.0   -0.2672260056   -0.0000000000
     -1.0     -3.0      3.0  19.0    0.2672260056    0.0000000000
     -3.0      3.0      1.0  19.0    0.2672260056    0.0000000000
     -1.0      3.0      3.0  19.0   -0.2672260056   -0.0000000000
     -3.0     -1.0      3.0  19.0    0.2672260056    0.0000000000
     -3.0      1.0      3.0  19.0    0.2672260056    0.0000000000
      2.0      0.0     -4.0  20.0    0.0000000000   -0.0000000000
      4.0      0.0     -2.0  20.0    0.0000000000    0.0000000000
      0.0     -2.0     -4.0  20.0   -0.0000000000    0.0000000000
      4.0     -2.0      0.0  20.0    0.0000000000    0.0000000000
      0.0      2.0     -4.0  20.0    0.0000000000   -0.0000000000
      4.0      2.0      0.0  20.0   -0.0000000000   -0.0000000000
      0.0     -4.0     -2.0  20.0   -0.0000000000    0.0000000000
      2.0     -4.0      0.0  20.0    0.0000000000    0.0000000000
     -2.0      0.0     -4.0  20.0   -0.0000000000    0.0000000000
      4.0      0.0      2.0  20.0   -0.0000000000   -0.0000000000
      0.0      4.0     -2.0  20.0    0.0000000000    0.0000000000
      2.0      4.0      0.0  20.0   -0.0000000000   -0.0000000000
     -2.0     -4.0      0.0  20.0   -0.0000000000   -0.0000000000
      0.0     -4.0      2.0  20.0    0.0000000000   -0.0000000000
     -4.0      0.0     -2.0  20.0   -0.0000000000    0.0000000000
      2.0      0.0      4.0  20.0   -0.0000000000   -0.0000000000
     -2.0      4.0      0.0  20.0    0.0000000000    0.0000000000
      0.0      4.0      2.0  20.0   -0.0000000000   -0.0000000000
     -4.0     -2.0      0.0  20.0   -0.0000000000   -0.0000000000
      0.0     -2.0      4.0  20.0    0.0000000000    0.0000000000
     -4.0      2.0      0.0  20.0    0.0000000000   -0.0000000000
      0.0      2.0      4.0  20.0   -0.0000000000    0.0000000000
     -4.0      0.0      2.0  20.0    0.0000000000   -0.0000000000
     -2.0      0.0      4.0  20.0    0.0000000000    0.0000000000
      2.0     -2.0     -4.0  24.0   -0.3137062683   -0.0000000000
      4.0     -2.0     -2.0  24.0    0.3137062683    0.0000000000
      2.0      2.0     -4.0  24.0    0.3137062683    0.0000000000
      4.0      2.0     -2.0  24.0   -0.3137062683   -0.0000000000
      2.0     -4.0     -2.0  24.0   -0.3137062683   -0.0000000000
      2.0      4.0     -2.0  24.0   -0.3137062683   -0.0000000000
     -2.0     -2.0     -4.0  24.0    0.3137062683    0.0000000000
     -2.0      2.0     -4.0  24.0   -0.3137062683   -0.0000000000
      4.0     -2.0      2.0  24.0   -0.3137062683   -0.0000000000
      4.0      2.0      2.0  24.0    0.3137062683    0.0000000000
     -2.0     -4.0     -2.0  24.0    0.3137062683    0.0000000000
      2.0     -4.0      2.0  24.0    0.3137062683    0.0000000000
     -2.0      4.0     -2.0  24.0    0.3137062683    0.0000000000
      2.0      4.0      2.0  24.0    0.3137062683    0.0000000000
     -4.0     -2.0     -2.0  24.0    0.3137062683    0.0000000000
     -4.0      2.0     -2.0  24.0   -0.3137062683   -0.0000000000
      2.0     -2.0      4.0  24.0   -0.3137062683   -0.0000000000
      2.0      2.0      4.0  24.0    0.3137062683    0.0000000000
     -2.0     -4.0      2.0  24.0   -0.3137062683   -0.0000000000
     -2.0      4.0      2.0  24.0   -0.3137062683   -0.0000000000
     -4.0     -2.0      2.0  24.0   -0.3137062683   -0.0000000000
     -2.0     -2.0      4.0  24.0    0.3137062683    0.0000000000
     -4.0      2.0      2.0  24.0    0.3137062683    0.0000000000
     -2.0      2.0      4.0  24.0   -0.3137062683   -0.0000000000
      3.0     -3.0     -3.0  27.0   -0.1951247047   -0.0000000000
      1.0     -1.0     -5.0  27.0   -0.1948788967   -0.0000000000
      1.0      1.0     -5.0  27.0   -0.1948788967   -0.0000000000
      5.0     -1.0     -1.0  27.0   -0.1948788967   -0.0000000000
      5.0      1.0     -1.0  27.0   -0.1948788967   -0.0000000000
      3.0      3.0     -3.0  27.0   -0.1951247047   -0.0000000000
     -1.0     -1.0     -5.0  27.0    0.1948788967    0.0000000000
     -1.0      1.0     -5.0  27.0   -0.1948788967   -0.0000000000
      5.0     -1.0      1.0  27.0   -0.1948788967   -0.0000000000
      5.0      1.0      1.0  27.0    0.1948788967    0.0000000000
      1.0     -5.0     -1.0  27.0   -0.1948788967   -0.0000000000
      1.0      5.0     -1.0  27.0   -0.1948788967   -0.0000000000
     -1.0     -5.0     -1.0  27.0    0.1948788967    0.0000000000
     -3.0     -3.0     -3.0  27.0    0.1951247047    0.0000000000
      1.0     -5.0      1.0  27.0   -0.1948788967   -0.0000000000
      3.0     -3.0      3.0  27.0   -0.1951247047    0.0000000000
     -3.0      3.0     -3.0  27.0   -0.1951247047   -0.0000000000
     -1.0      5.0     -1.0  27.0   -0.1948788967   -0.0000000000
      3.0      3.0      3.0  27.0    0.1951247047    0.0000000000
      1.0      5.0      1.0  27.0    0.1948788967    0.0000000000
     -1.0     -5.0      1.0  27.0   -0.1948788967   -0.0000000000
     -1.0      5.0      1.0  27.0   -0.1948788967   -0.0000000000
     -5.0     -1.0     -1.0  27.0    0.1948788967    0.0000000000
     -5.0      1.0     -1.0  27.0   -0.1948788967   -0.0000000000
      1.0     -1.0      5.0  27.0   -0.1948788967   -0.0000000000
      1.0      1.0      5.0  27.0    0.1948788967    0.0000000000
     -3.0     -3.0      3.0  27.0   -0.1951247047   -0.0000000000
     -5.0     -1.0      1.0  27.0   -0.1948788967   -0.0000000000
     -5.0      1.0      1.0  27.0   -0.1948788967   -0.0000000000
     -1.0     -1.0      5.0  27.0   -0.1948788967   -0.0000000000
     -1.0      1.0      5.0  27.0   -0.1948788967   -0.0000000000
     -3.0      3.0      3.0  27.0   -0.1951247047   -0.0000000000
      4.0      0.0     -4.0  32.0    0.2153680875    0.0000000000
      0.0     -4.0     -4.0  32.0    0.2153680875    0.0000000000
      4.0     -4.0      0.0  32.0    0.2153680875    0.0000000000
      0.0      4.0     -4.0  32.0    0.2153680875    0.0000000000
      4.0      4.0      0.0  32.0    0.2153680875    0.0000000000
     -4.0      0.0     -4.0  32.0    0.2153680875    0.0000000000
      4.0      0.0      4.0  32.0    0.2153680875    0.0000000000
     -4.0     -4.0      0.0  32.0    0.2153680875    0.0000000000
      0.0     -4.0      4.0  32.0    0.2153680875    0.0000000000
     -4.0      4.0      0.0  32.0    0.2153680875    0.0000000000
      0.0      4.0      4.0  32.0    0.2153680875    0.0000000000
     -4.0      0.0      4.0  32.0    0.2153680875    0.0000000000
      3.0     -1.0     -5.0  35.0   -0.1282536318   -0.0000000000
      5.0     -1.0     -3.0  35.0    0.1282536318    0.0000000000
      3.0      1.0     -5.0  35.0    0.1282536318    0.0000000000
      5.0      1.0     -3.0  35.0   -0.1282536318   -0.0000000000
      1.0     -3.0     -5.0  35.0    0.1282536318    0.0000000000
      5.0     -3.0     -1.0  35.0    0.1282536318    0.0000000000
      1.0      3.0     -5.0  35.0    0.1282536318    0.0000000000
      5.0      3.0     -1.0  35.0    0.1282536318    0.0000000000
      1.0     -5.0     -3.0  35.0    0.1282536318    0.0000000000
     -1.0     -3.0     -5.0  35.0    0.1282536318    0.0000000000
      3.0     -5.0     -1.0  35.0   -0.1282536318   -0.0000000000
      5.0     -3.0      1.0  35.0   -0.1282536318   -0.0000000000
     -1.0      3.0     -5.0  35.0   -0.1282536318   -0.0000000000
      1.0      5.0     -3.0  35.0   -0.1282536318   -0.0000000000
      5.0      3.0      1.0  35.0    0.1282536318    0.0000000000
      3.0      5.0     -1.0  35.0    0.1282536318    0.0000000000
     -1.0     -5.0     -3.0  35.0    0.1282536318    0.0000000000
     -3.0     -1.0     -5.0  35.0    0.1282536318    0.0000000000
      3.0     -5.0      1.0  35.0    0.1282536318    0.0000000000
     -3.0      1.0     -5.0  35.0    0.1282536318    0.0000000000
      5.0     -1.0      3.0  35.0    0.1282536318    0.0000000000
     -1.0      5.0     -3.0  35.0    0.1282536318    0.0000000000
      5.0      1.0      3.0  35.0    0.1282536318    0.0000000000
      3.0      5.0      1.0  35.0    0.1282536318    0.0000000000
     -3.0     -5.0     -1.0  35.0    0.1282536318    0.0000000000
     -5.0     -1.0     -3.0  35.0    0.1282536318    0.0000000000
      1.0     -5.0      3.0  35.0    0.1282536318    0.0000000000
     -5.0      1.0     -3.0  35.0    0.1282536318    0.0000000000
      3.0     -1.0      5.0  35.0    0.1282536318    0.0000000000
     -3.0      5.0     -1.0  35.0    0.1282536318    0.0000000000
      3.0      1.0      5.0  35.0    0.1282536318    0.0000000000
      1.0      5.0      3.0  35.0    0.1282536318    0.0000000000
     -3.0     -5.0      1.0  35.0    0.1282536318    0.0000000000
     -5.0     -3.0     -1.0  35.0    0.1282536318    0.0000000000
     -1.0     -5.0      3.0  35.0   -0.1282536318   -0.0000000000
      1.0     -3.0      5.0  35.0   -0.1282536318   -0.0000000000
     -5.0      3.0     -1.0  35.0   -0.1282536318   -0.0000000000
     -3.0      5.0      1.0  35.0   -0.1282536318   -0.0000000000
      1.0      3.0      5.0  35.0    0.1282536318    0.0000000000
     -1.0      5.0      3.0  35.0    0.1282536318    0.0000000000
     -5.0     -3.0      1.0  35.0    0.1282536318    0.0000000000
     -1.0     -3.0      5.0  35.0    0.1282536318    0.0000000000
     -5.0      3.0      1.0  35.0    0.1282536318    0.0000000000
     -1.0      3.0      5.0  35.0    0.1282536318    0.0000000000
     -5.0     -1.0      3.0  35.0   -0.1282536318   -0.0000000000
     -3.0     -1.0      5.0  35.0    0.1282536318    0.0000000000
     -5.0      1.0      3.0  35.0    0.1282536318    0.0000000000
     -3.0      1.0      5.0  35.0   -0.1282536318   -0.0000000000
      4.0     -2.0     -4.0  36.0   -0.0001697676   -0.0000000000
      4.0      2.0     -4.0  36.0   -0.0001697676    0.0000000000
      2.0     -4.0     -4.0  36.0    0.0001697676   -0.0000000000
      4.0     -4.0     -2.0  36.0   -0.0001697676   -0.0000000000
      0.0      0.0     -6.0  36.0   -0.0000000000   -0.0000000000
      6.0      0.0      0.0  36.0   -0.0000000000   -0.0000000000
      2.0      4.0     -4.0  36.0   -0.0001697676    0.0000000000
      4.0      4.0     -2.0  36.0    0.0001697676   -0.0000000000
     -2.0     -4.0     -4.0  36.0    0.0001697676   -0.0000000000
      4.0     -4.0      2.0  36.0   -0.0001697676   -0.0000000000
     -2.0      4.0     -4.0  36.0   -0.0001697676   -0.0000000000
      4.0      4.0      2.0  36.0    0.0001697676   -0.0000000000
      0.0     -6.0      0.0  36.0   -0.0000000000    0.0000000000
     -4.0     -2.0     -4.0  36.0    0.0001697676    0.0000000000
     -4.0      2.0     -4.0  36.0    0.0001697676    0.0000000000
      4.0     -2.0      4.0  36.0    0.0001697676    0.0000000000
      4.0      2.0      4.0  36.0    0.0001697676   -0.0000000000
      0.0      6.0      0.0  36.0   -0.0000000000   -0.0000000000
     -4.0     -4.0     -2.0  36.0    0.0001697676    0.0000000000
      2.0     -4.0      4.0  36.0   -0.0001697676    0.0000000000
     -4.0      4.0     -2.0  36.0   -0.0001697676    0.0000000000
      2.0      4.0      4.0  36.0    0.0001697676   -0.0000000000
     -4.0     -4.0      2.0  36.0    0.0001697676   -0.0000000000
     -2.0     -4.0      4.0  36.0   -0.0001697676   -0.0000000000
     -6.0      0.0      0.0  36.0   -0.0000000000    0.0000000000
      0.0      0.0      6.0  36.0   -0.0000000000    0.0000000000
     -4.0      4.0      2.0  36.0   -0.0001697676    0.0000000000
     -2.0      4.0      4.0  36.0    0.0001697676    0.0000000000
     -4.0     -2.0      4.0  36.0   -0.0001697676    0.0000000000
     -4.0      2.0      4.0  36.0   -0.0001697676    0.0000000000
      2.0      0.0     -6.0  40.0   -0.1288328196   -0.0000000000
      6.0      0.0     -2.0  40.0   -0.1288328196   -0.0000000000
      0.0     -2.0     -6.0  40.0    0.1288328196    0.0000000000
      0.0      2.0     -6.0  40.0   -0.1288328196   -0.0000000000
      6.0     -2.0      0.0  40.0   -0.1288328196   -0.0000000000
      6.0      2.0      0.0  40.0    0.1288328196    0.0000000000
     -2.0      0.0     -6.0  40.0    0.1288328196    0.0000000000
      6.0      0.0      2.0  40.0    0.1288328196    0.0000000000
      0.0     -6.0     -2.0  40.0    0.1288328196    0.0000000000
      2.0     -6.0      0.0  40.0   -0.1288328196   -0.0000000000
      0.0      6.0     -2.0  40.0   -0.1288328196   -0.0000000000
      2.0      6.0      0.0  40.0    0.1288328196    0.0000000000
     -2.0     -6.0      0.0  40.0    0.1288328196    0.0000000000
      0.0     -6.0      2.0  40.0   -0.1288328196   -0.0000000000
     -2.0      6.0      0.0  40.0   -0.1288328196   -0.0000000000
      0.0      6.0      2.0  40.0    0.1288328196    0.0000000000
     -6.0      0.0     -2.0  40.0    0.1288328196    0.0000000000
      2.0      0.0      6.0  40.0    0.1288328196    0.0000000000
     -6.0     -2.0      0.0  40.0    0.1288328196    0.0000000000
     -6.0      2.0      0.0  40.0   -0.1288328196   -0.0000000000
      0.0     -2.0      6.0  40.0   -0.1288328196   -0.0000000000
      0.0      2.0      6.0  40.0    0.1288328196    0.0000000000
     -6.0      0.0      2.0  40.0   -0.1288328196   -0.0000000000
     -2.0      0.0      6.0  40.0   -0.1288328196   -0.0000000000
      3.0     -3.0     -5.0  43.0   -0.0706096312   -0.0000000000
      5.0     -3.0     -3.0  43.0    0.0706096312    0.0000000000
      3.0      3.0     -5.0  43.0    0.0706096312    0.0000000000
      5.0      3.0     -3.0  43.0   -0.0706096312   -0.0000000000
      3.0     -5.0     -3.0  43.0   -0.0706096312   -0.0000000000
      3.0      5.0     -3.0  43.0   -0.0706096312   -0.0000000000
     -3.0     -3.0     -5.0  43.0   -0.0706096312   -0.0000000000
     -3.0      3.0     -5.0  43.0   -0.0706096312   -0.0000000000
      5.0     -3.0      3.0  43.0   -0.0706096312   -0.0000000000
      5.0      3.0      3.0  43.0   -0.0706096312   -0.0000000000
     -3.0     -5.0     -3.0  43.0   -0.0706096312   -0.0000000000
      3.0     -5.0      3.0  43.0    0.0706096312    0.0000000000
     -3.0      5.0     -3.0  43.0    0.0706096312   -0.0000000000
      3.0      5.0      3.0  43.0   -0.0706096312   -0.0000000000
     -5.0     -3.0     -3.0  43.0   -0.0706096312   -0.0000000000
     -5.0      3.0     -3.0  43.0   -0.0706096312   -0.0000000000
      3.0     -3.0      5.0  43.0   -0.0706096312   -0.0000000000
      3.0      3.0      5.0  43.0   -0.0706096312   -0.0000000000
     -3.0     -5.0      3.0  43.0   -0.0706096312   -0.0000000000
     -3.0      5.0      3.0  43.0   -0.0706096312   -0.0000000000
     -5.0     -3.0      3.0  43.0   -0.0706096312   -0.0000000000
     -3.0     -3.0      5.0  43.0    0.0706096312    0.0000000000
     -5.0      3.0      3.0  43.0    0.0706096312    0.0000000000
     -3.0      3.0      5.0  43.0   -0.0706096312   -0.0000000000
      2.0     -2.0     -6.0  44.0    0.0000855075    0.0000000000
      6.0     -2.0     -2.0  44.0    0.0000855075    0.0000000000
      2.0      2.0     -6.0  44.0    0.0000855075   -0.0000000000
      6.0      2.0     -2.0  44.0    0.0000855075    0.0000000000
      2.0     -6.0     -2.0  44.0    0.0000855075    0.0000000000
     -2.0     -2.0     -6.0  44.0    0.0000855075    0.0000000000
     -2.0      2.0     -6.0  44.0    0.0000855075   -0.0000000000
      6.0     -2.0      2.0  44.0    0.0000855075   -0.0000000000
      6.0      2.0      2.0  44.0    0.0000855075    0.0000000000
      2.0      6.0     -2.0  44.0    0.0000855075    0.0000000000
     -2.0     -6.0     -2.0  44.0    0.0000855075   -0.0000000000
      2.0     -6.0      2.0  44.0    0.0000855075   -0.0000000000
     -2.0      6.0     -2.0  44.0    0.0000855075    0.0000000000
      2.0      6.0      2.0  44.0    0.0000855075    0.0000000000
     -2.0     -6.0      2.0  44.0    0.0000855075    0.0000000000
     -6.0     -2.0     -2.0  44.0    0.0000855075   -0.0000000000
     -6.0      2.0     -2.0  44.0    0.0000855075    0.0000000000
      2.0     -2.0      6.0  44.0    0.0000855075    0.0000000000
      2.0      2.0      6.0  44.0    0.0000855075   -0.0000000000
     -2.0      6.0      2.0  44.0    0.0000855075   -0.0000000000
     -6.0     -2.0      2.0  44.0    0.0000855075   -0.0000000000
     -2.0     -2.0      6.0  44.0    0.0000855075    0.0000000000
     -6.0      2.0      2.0  44.0    0.0000855075   -0.0000000000
     -2.0      2.0      6.0  44.0    0.0000855075   -0.0000000000
      4.0     -4.0     -4.0  48.0   -0.0565953229   -0.0000000000
      4.0      4.0     -4.0  48.0   -0.0565953229    0.0000000000
     -4.0     -4.0     -4.0  48.0   -0.0565953229    0.0000000000
      4.0     -4.0      4.0  48.0   -0.0565953229   -0.0000000000
     -4.0      4.0     -4.0  48.0   -0.0565953229    0.0000000000
      4.0      4.0      4.0  48.0   -0.0565953229   -0.0000000000
     -4.0     -4.0      4.0  48.0   -0.0565953229   -0.0000000000
     -4.0      4.0      4.0  48.0   -0.0565953229   -0.0000000000
      5.0     -1.0     -5.0  51.0    0.0234917540   -0.0000000000
      5.0      1.0     -5.0  51.0    0.0234917540    0.0000000000
      1.0     -1.0     -7.0  51.0    0.0235100018    0.0000000000
      1.0      1.0     -7.0  51.0   -0.0235100018   -0.0000000000
      7.0     -1.0     -1.0  51.0   -0.0235100018   -0.0000000000
      7.0      1.0     -1.0  51.0    0.0235100018   -0.0000000000
      1.0     -5.0     -5.0  51.0    0.0234917540    0.0000000000
     -1.0     -1.0     -7.0  51.0    0.0235100018   -0.0000000000
      5.0     -5.0     -1.0  51.0    0.0234917540   -0.0000000000
     -1.0      1.0     -7.0  51.0    0.0235100018   -0.0000000000
      7.0     -1.0      1.0  51.0    0.0235100018    0.0000000000
      1.0      5.0     -5.0  51.0    0.0234917540   -0.0000000000
      7.0      1.0      1.0  51.0    0.0235100018    0.0000000000
      5.0      5.0     -1.0  51.0    0.0234917540   -0.0000000000
     -1.0     -5.0     -5.0  51.0   -0.0234917540   -0.0000000000
      5.0     -5.0      1.0  51.0    0.0234917540    0.0000000000
     -1.0      5.0     -5.0  51.0    0.0234917540    0.0000000000
      5.0      5.0      1.0  51.0   -0.0234917540   -0.0000000000
      1.0     -7.0     -1.0  51.0    0.0235100018    0.0000000000
      1.0      7.0     -1.0  51.0    0.0235100018    0.0000000000
     -1.0     -7.0     -1.0  51.0    0.0235100018   -0.0000000000
      1.0     -7.0      1.0  51.0   -0.0235100018    0.0000000000
     -5.0     -1.0     -5.0  51.0   -0.0234917540    0.0000000000
     -5.0      1.0     -5.0  51.0    0.0234917540   -0.0000000000
      5.0     -1.0      5.0  51.0    0.0234917540   -0.0000000000
      5.0      1.0      5.0  51.0   -0.0234917540   -0.0000000000
     -1.0      7.0     -1.0  51.0   -0.0235100018   -0.0000000000
      1.0      7.0      1.0  51.0    0.0235100018    0.0000000000
     -1.0     -7.0      1.0  51.0    0.0235100018   -0.0000000000
     -1.0      7.0      1.0  51.0    0.0235100018    0.0000000000
     -5.0     -5.0     -1.0  51.0   -0.0234917540   -0.0000000000
      1.0     -5.0      5.0  51.0    0.0234917540    0.0000000000
     -5.0      5.0     -1.0  51.0    0.0234917540   -0.0000000000
      1.0      5.0      5.0  51.0   -0.0234917540   -0.0000000000
     -5.0     -5.0      1.0  51.0    0.0234917540    0.0000000000
     -7.0     -1.0     -1.0  51.0    0.0235100018   -0.0000000000
     -1.0     -5.0      5.0  51.0    0.0234917540    0.0000000000
     -7.0      1.0     -1.0  51.0    0.0235100018    0.0000000000
      1.0     -1.0      7.0  51.0    0.0235100018    0.0000000000
     -5.0      5.0      1.0  51.0    0.0234917540    0.0000000000
      1.0      1.0      7.0  51.0    0.0235100018    0.0000000000
     -1.0      5.0      5.0  51.0    0.0234917540    0.0000000000
     -7.0     -1.0      1.0  51.0    0.0235100018    0.0000000000
     -7.0      1.0      1.0  51.0   -0.0235100018   -0.0000000000
     -1.0     -1.0      7.0  51.0   -0.0235100018    0.0000000000
     -1.0      1.0      7.0  51.0    0.0235100018    0.0000000000
     -5.0     -1.0      5.0  51.0    0.0234917540    0.0000000000
     -5.0      1.0      5.0  51.0    0.0234917540    0.0000000000
      4.0      0.0     -6.0  52.0   -0.0000000000    0.0000000000
      6.0      0.0     -4.0  52.0    0.0000000000    0.0000000000
      0.0     -4.0     -6.0  52.0    0.0000000000    0.0000000000
      6.0     -4.0      0.0  52.0    0.0000000000   -0.0000000000
      0.0      4.0     -6.0  52.0   -0.0000000000    0.0000000000
      6.0      4.0      0.0  52.0    0.0000000000   -0.0000000000
      0.0     -6.0     -4.0  52.0    0.0000000000   -0.0000000000
      4.0     -6.0      0.0  52.0   -0.0000000000   -0.0000000000
      0.0      6.0     -4.0  52.0   -0.0000000000   -0.0000000000
      4.0      6.0      0.0  52.0    0.0000000000   -0.0000000000
     -4.0      0.0     -6.0  52.0    0.0000000000   -0.0000000000
      6.0      0.0      4.0  52.0    0.0000000000    0.0000000000
     -6.0      0.0     -4.0  52.0    0.0000000000    0.0000000000
      4.0      0.0      6.0  52.0    0.0000000000   -0.0000000000
     -4.0     -6.0      0.0  52.0    0.0000000000   -0.0000000000
      0.0     -6.0      4.0  52.0   -0.0000000000   -0.0000000000
     -4.0      6.0      0.0  52.0    0.0000000000    0.0000000000
      0.0      6.0      4.0  52.0    0.0000000000   -0.0000000000
     -6.0     -4.0      0.0  52.0    0.0000000000   -0.0000000000
      0.0     -4.0      6.0  52.0   -0.0000000000   -0.0000000000
     -6.0      4.0      0.0  52.0    0.0000000000   -0.0000000000
      0.0      4.0      6.0  52.0    0.0000000000   -0.0000000000
     -6.0      0.0      4.0  52.0    0.0000000000    0.0000000000
     -4.0      0.0      6.0  52.0   -0.0000000000   -0.0000000000
      4.0     -2.0     -6.0  56.0    0.0015353694    0.0000000000
      6.0     -2.0     -4.0  56.0   -0.0015353694   -0.0000000000
      4.0      2.0     -6.0  56.0   -0.0015353694   -0.0000000000
      6.0      2.0     -4.0  56.0    0.0015353694    0.0000000000
      2.0     -4.0     -6.0  56.0   -0.0015353694   -0.0000000000
      6.0     -4.0     -2.0  56.0   -0.0015353694   -0.0000000000
      2.0      4.0     -6.0  56.0   -0.0015353694   -0.0000000000
      6.0      4.0     -2.0  56.0   -0.0015353694   -0.0000000000
      2.0     -6.0     -4.0  56.0   -0.0015353694   -0.0000000000
