  -9.9586e+01  -1.9441e+01
  -9.0900e+01  -1.9720e+01
  -8.0352e+01  -2.0280e+01
  -6.9390e+01  -2.1049e+01
  -5.8014e+01  -2.2308e+01
  -4.9948e+01  -2.3986e+01
  -4.2709e+01  -2.6783e+01
  -3.6918e+01  -3.1538e+01
  -3.4436e+01  -3.4825e+01
  -3.3195e+01  -3.6643e+01
  -3.2161e+01  -3.7832e+01
  -3.1541e+01  -3.8112e+01
  -3.0920e+01  -3.7832e+01
  -3.0300e+01  -3.6224e+01
  -2.9679e+01  -3.3077e+01
  -2.9266e+01  -2.8112e+01
  -2.8645e+01  -2.2098e+01
  -2.8025e+01  -1.4965e+01
  -2.7611e+01  -1.1329e+01
  -2.6991e+01  -3.5664e+00
  -2.5750e+01   9.7902e-01
  -2.5129e+01   1.6084e+00
  -2.4302e+01   1.3986e+00
  -2.3061e+01  -6.9930e-02
  -2.1406e+01  -2.7273e+00
  -1.9338e+01  -5.6643e+00
  -1.5408e+01  -9.0909e+00
  -1.0238e+01  -1.1958e+01
  -4.0331e+00  -1.4126e+01
   2.7921e+00  -1.5874e+01
   1.0858e+01  -1.7483e+01
   1.6443e+01  -1.8392e+01
   2.1406e+01  -1.8671e+01
   2.6370e+01  -1.8322e+01
   3.2782e+01  -1.7203e+01
   3.7746e+01  -1.6434e+01
   4.4364e+01  -1.5664e+01
   5.2430e+01  -1.5315e+01
   6.1117e+01  -1.5245e+01
   7.4767e+01  -1.5315e+01
   9.1313e+01  -1.5524e+01
   1.0000e+02  -1.5524e+01

  -99.79317  -14.40559
  -88.83144  -14.54545
  -77.86970  -14.96503
  -61.73733  -15.66434
  -50.36194  -16.57343
  -39.40021  -18.18182
  -31.74767  -19.86014
  -27.61117  -20.76923
  -24.92244  -20.62937
  -22.23371  -18.88112
  -20.78594  -15.87413
  -18.71768  -10.83916
  -17.06308   -7.13287
  -16.23578   -5.87413
  -15.20165   -5.10490
  -13.34023   -5.03497
  -10.23785   -6.71329
   -6.72182   -8.88112
   -0.31024  -11.81818
    2.79214  -12.8
    5.89452  -13.65
    8.16960  -14.5
   11.68563  -16.1
   13.96070  -17.48252
   15.61531  -18.18182
   17.26991  -18.11189
   20.37229  -17.34266
   23.88831  -15.38462
   27.40434  -13.21678
   30.29990  -11.95804
   34.85005  -10.83916
   41.26163  -10.13986
   49.74147   -9.93007
   59.46225  -10.00000
   70.21717  -10.06993
   80.97208  -10.20979
   89.65874  -10.34965
   99.58635  -10.41958

  -99.58635   -7.90210
  -92.34747   -8
  -81.79938   -8.25175
  -67.94209   -8.81119
  -54.70527   -9.58042
  -42.08893  -10.27972
  -33.81593  -10.13986
  -26.37022   -8.11189
  -22.44054   -6.71329
  -19.33816   -6.01399
  -15.20165   -6.08392
  -10.03102   -7.13287
   -4.65357   -8.60140
   -0.31024   -9.65035
    5.27404  -11.32867
    9.61737  -13.56643
    13.1  -16.43357
   14.58118  -17.62238
   15.82213  -18.74126
   17.26991  -18.81119
   18.92451  -16.85315
   20.37229  -14.05594
   21.82006   -9.93007
   25.12927   -4.61538
   28.23164   -2.51748
   33.19545   -1.74825
   40.02068   -1.95804
   48.50052   -2.37762
   58.01448   -2.93706
   70.42399   -3.28671
   81.59255   -3.63636
   91.10651   -3.77622
   99.58635   -3.91608

   -99.7932    -7.3427
   -90.8997    -7.4825
   -79.9380    -7.6923
   -69.3899    -8.0420
   -56.9804    -8.6713
   -47.4664    -9.3007
   -40.0207    -9.8601
   -34.0228   -10.0699
   -28.2316    -9.4406
   -23.4747    -7.7622
   -20.1655    -6.3636
   -16.4426    -5.6643
   -13.9607    -5.6643
   -10.6515    -6.5035
    -6.5150    -7.5524
    -2.1717    -8.6014
     1.9648    -9.7203
     5.2740   -10.9790
   8.2   -12.7273
    10.8583   -14.6154
    12.7198   -16.4336
    13.9607   -17.6224
    15.2017   -18.1818
    16.8563   -17.1329
    18.3040   -14.7552
    19.3382   -11.6084
    20.7859    -8.6014
    22.6474    -5.3846
    24.9224    -3.4266
    27.6112    -2.3776
    30.2999    -2.0280
    35.8842    -2.0979
    43.5367    -2.4476
    51.1892    -2.7972
    60.4964    -3.0769
    69.8035    -3.2867
    79.1107    -3.4965
    88.4178    -3.6364
   100.0000    -3.6364
