   0.58571    0.58571    1.00000    0.00606
   0.60000    0.60000    1.00000    0.00606
   0.61429    0.61429    1.00000    0.00606
   0.62857    0.62857    1.00000    0.00606
   0.64286    0.64286    1.00000    0.00606
   0.65714    0.65714    1.00000    0.00606
   0.67143    0.67143    1.00000    0.00606
   0.68571    0.68571    1.00000    0.00606
   0.70000    0.70000    1.00000    0.00606
   0.71429    0.71429    1.00000    0.00606
   0.72857    0.72857    1.00000    0.00606
   0.74286    0.74286    1.00000    0.00606
   0.75714    0.75714    1.00000    0.00606
   0.77143    0.77143    1.00000    0.00606
   0.78571    0.78571    1.00000    0.00606
   0.80000    0.80000    1.00000    0.00606
   0.81429    0.81429    1.00000    0.00606
   0.82857    0.82857    1.00000    0.00606
   0.84286    0.84286    1.00000    0.00606
   0.85714    0.85714    1.00000    0.00606
   0.87143    0.87143    1.00000    0.00606
   0.88571    0.88571    1.00000    0.00606
   0.90000    0.90000    1.00000    0.00606
   0.91429    0.91429    1.00000    0.00606
   0.92857    0.92857    1.00000    0.00606
   0.94286    0.94286    1.00000    0.00606
   0.95714    0.95714    1.00000    0.00606
   0.97143    0.97143    1.00000    0.00606
   0.98571    0.98571    1.00000    0.00606
   1.00000    1.00000    1.00000    0.00606
